cust_id,state,area_code,phone_number,intl_plan,voice_mail_plan
3645,WY, 408, 333-2485, no, no
3646,MN, 415, 358-2656, yes, no
3647,WY, 408, 411-9815, no, no
3648,NY, 415, 339-8657, no, no
3649,NH, 408, 416-1111, no, no
3650,DE, 415, 415-8746, no, no
3651,NJ, 408, 384-9451, no, yes
3652,IA, 510, 383-4798, no, no
3653,OR, 408, 378-8975, no, no
3654,PA, 415, 336-9559, no, no
3655,MI, 415, 407-8795, no, yes
3656,FL, 415, 395-3867, no, no
3657,PA, 408, 344-3858, yes, yes
3658,WV, 408, 339-8673, no, no
3659,NE, 415, 391-5977, no, no
3660,WI, 415, 346-8696, no, no
3661,FL, 415, 404-7454, no, no
3662,TX, 415, 410-1804, no, no
3663,MS, 510, 373-6093, no, no
3664,FL, 408, 379-6521, no, no
3665,WV, 408, 403-2223, no, yes
3666,SC, 415, 418-1122, no, no
3667,GA, 408, 420-7243, no, no
3668,GA, 408, 352-4465, no, no
3669,MT, 415, 392-8092, no, no
3670,HI, 510, 354-4045, no, yes
3671,HI, 510, 380-6361, no, no
3672,MA, 408, 379-6451, no, yes
3673,NH, 415, 418-8664, no, no
3674,AL, 415, 420-8246, no, no
3675,AZ, 510, 408-1861, no, no
3676,NC, 510, 343-2609, no, no
3677,MT, 510, 352-6483, no, no
3678,NV, 415, 409-1906, no, yes
3679,SC, 510, 345-2425, no, no
3680,VA, 510, 384-8047, no, no
3681,AR, 408, 383-2893, no, no
3682,DC, 408, 327-5816, no, no
3683,RI, 415, 420-3882, no, no
3684,WV, 415, 332-7925, no, no
3685,ME, 510, 327-2475, no, no
3686,AL, 510, 397-7972, no, no
3687,NC, 408, 416-2198, yes, no
3688,MT, 415, 365-8756, no, no
3689,TN, 415, 366-6878, no, no
3690,LA, 510, 354-8989, no, no
3691,SC, 510, 393-9886, no, no
3692,IN, 415, 410-5726, no, no
3693,IA, 510, 361-4732, no, no
3694,NJ, 510, 354-9927, no, no
3695,AK, 415, 386-3218, no, no
3696,GA, 510, 415-2707, no, no
3697,LA, 408, 405-3711, no, no
3698,MI, 415, 410-6738, no, no
3699,FL, 415, 367-5122, no, no
3700,UT, 408, 412-5585, no, no
3701,MT, 510, 355-6615, no, yes
3702,OR, 510, 389-7482, no, no
3703,AL, 415, 378-3560, no, yes
3704,AR, 415, 350-1561, no, no
3705,MD, 408, 382-6944, no, no
3706,ND, 408, 385-4852, no, no
3707,NH, 510, 403-6395, no, no
3708,ID, 408, 391-3822, no, no
3709,MS, 510, 374-4355, no, no
3710,KS, 510, 375-1752, no, yes
3711,CT, 408, 359-6664, no, no
3712,NJ, 510, 332-5124, no, no
3713,SC, 415, 417-9570, no, no
3714,NH, 415, 390-5030, yes, no
3715,VA, 408, 354-2307, no, yes
3716,CO, 415, 371-4489, no, no
3717,FL, 510, 401-8590, no, yes
3718,AZ, 415, 386-7596, no, no
3719,OR, 415, 331-9191, no, no
3720,TX, 510, 392-6383, no, no
3721,MD, 510, 413-5260, no, no
3722,WV, 415, 396-9379, no, no
3723,GA, 408, 362-6277, no, no
3724,VA, 415, 350-7492, no, no
3725,NE, 415, 334-2596, no, yes
3726,TX, 408, 414-9413, no, yes
3727,VA, 415, 405-7026, no, no
3728,DC, 415, 377-7174, no, yes
3729,NE, 415, 334-8613, yes, no
3730,MS, 408, 404-7603, yes, no
3731,TN, 510, 338-3342, no, yes
3732,ID, 510, 333-6724, no, no
3733,KS, 510, 401-7159, no, no
3734,NM, 415, 350-5065, no, no
3735,WV, 415, 390-9352, yes, no
3736,AL, 415, 391-4645, no, no
3737,CO, 415, 359-8959, no, no
3738,NJ, 415, 365-3009, no, no
3739,ID, 415, 389-5075, no, no
3740,WA, 510, 338-7513, no, yes
3741,DC, 415, 343-3978, no, no
3742,TX, 510, 386-4764, no, no
3743,HI, 408, 351-2146, no, no
3744,LA, 510, 389-6798, no, no
3745,MD, 510, 338-8279, no, no
3746,MN, 408, 338-9350, no, no
3747,RI, 415, 384-4267, no, no
3748,PA, 415, 331-2308, no, no
3749,NV, 510, 373-5544, no, no
3750,ND, 415, 366-2610, no, no
3751,MO, 510, 401-9332, no, no
3752,OH, 415, 344-9661, no, no
3753,UT, 408, 347-2255, no, no
3754,DE, 408, 344-9129, no, no
3755,CT, 415, 364-6481, no, no
3756,TN, 510, 399-8108, no, no
3757,NH, 510, 359-9949, no, yes
3758,ID, 415, 377-2132, no, yes
3759,NH, 415, 364-5252, no, no
3760,LA, 415, 350-1989, no, no
3761,VA, 415, 384-6230, yes, yes
3762,ID, 415, 368-4502, no, no
3763,VA, 408, 369-2932, no, no
3764,AL, 408, 350-2154, no, no
3765,VT, 415, 408-9874, no, no
3766,MS, 415, 400-6867, no, no
3767,HI, 510, 421-6766, no, no
3768,OH, 510, 363-3573, no, yes
3769,MO, 415, 366-2505, yes, no
3770,NY, 510, 333-2403, no, no
3771,WI, 408, 386-9641, no, no
3772,MO, 408, 341-8083, no, no
3773,AL, 415, 380-1101, no, no
3774,CO, 408, 372-1837, no, yes
3775,NJ, 408, 401-1368, no, no
3776,SC, 510, 414-2936, no, no
3777,AK, 415, 399-8009, no, yes
3778,AK, 510, 364-3736, no, no
3779,MN, 408, 362-8044, no, no
3780,MI, 408, 342-9363, no, yes
3781,KS, 510, 343-1388, no, no
3782,NJ, 415, 337-6502, no, yes
3783,OR, 415, 388-7703, no, no
3784,IA, 415, 359-2705, no, no
3785,NJ, 415, 376-9248, no, no
3786,NY, 510, 415-9041, no, no
3787,MN, 408, 378-7539, no, yes
3788,MI, 408, 398-6401, no, no
3789,NE, 408, 399-7854, no, no
3790,OH, 415, 385-6206, no, yes
3791,SD, 415, 328-7519, no, no
3792,UT, 415, 369-9112, no, yes
3793,OH, 510, 342-5249, no, yes
3794,MS, 415, 366-5698, no, yes
3795,PA, 408, 412-7533, no, no
3796,KY, 510, 332-3516, no, yes
3797,NH, 408, 333-5198, no, yes
3798,MO, 415, 415-6807, no, no
3799,TN, 415, 358-3314, no, yes
3800,TN, 510, 331-7750, no, yes
3801,AL, 415, 350-8335, no, yes
3802,LA, 510, 373-2006, no, no
3803,NV, 408, 407-8457, no, yes
3804,MI, 510, 412-5782, no, yes
3805,OK, 510, 339-7422, no, no
3806,NE, 510, 420-6041, no, no
3807,FL, 510, 374-1456, no, no
3808,MD, 415, 375-1604, no, no
3809,KY, 415, 404-3252, no, no
3810,NY, 415, 353-6188, no, no
3811,KY, 415, 394-6240, no, no
3812,MS, 415, 421-9747, yes, yes
3813,WI, 408, 394-9579, no, no
3814,NH, 415, 359-3901, no, yes
3815,OR, 408, 418-9072, no, no
3816,WI, 408, 401-9588, no, no
3817,ID, 510, 412-3209, no, no
3818,KS, 510, 405-6226, no, no
3819,WY, 415, 331-6023, no, no
3820,MT, 408, 379-2657, no, no
3821,ID, 408, 383-7989, no, no
3822,TX, 415, 371-8624, no, no
3823,WV, 415, 375-3173, no, no
3824,NY, 415, 393-9101, no, no
3825,NJ, 415, 408-1650, no, no
3826,KS, 510, 347-6527, no, yes
3827,IA, 510, 341-8923, no, yes
3828,MS, 415, 370-1387, no, no
3829,MI, 415, 349-6209, yes, yes
3830,DE, 510, 421-4119, no, no
3831,IL, 408, 389-2824, no, no
3832,VA, 408, 409-5242, no, no
3833,IN, 415, 364-1279, no, yes
3834,ME, 510, 361-9851, no, yes
3835,TN, 415, 401-4776, no, no
3836,WV, 408, 410-2547, no, no
3837,TX, 415, 387-1375, no, no
3838,MT, 415, 355-5925, no, yes
3839,AL, 415, 394-6428, no, no
3840,FL, 408, 399-2851, no, yes
3841,KY, 415, 379-2244, no, no
3842,PA, 415, 399-4532, no, no
3843,OH, 415, 377-1978, no, yes
3844,NY, 408, 402-5969, no, yes
3845,ID, 415, 377-2139, no, no
3846,NJ, 415, 334-3514, no, no
3847,CA, 415, 346-4157, no, no
3848,NM, 510, 339-2703, no, yes
3849,VA, 415, 365-5486, no, no
3850,UT, 415, 402-2343, no, no
3851,MO, 408, 416-5599, no, yes
3852,WV, 510, 402-8558, no, no
3853,ND, 415, 356-1573, no, yes
3854,MO, 408, 388-1386, no, no
3855,KS, 510, 385-1610, no, no
3856,CO, 415, 398-3157, no, no
3857,OH, 415, 330-5382, no, yes
3858,IN, 415, 332-2568, no, yes
3859,NE, 415, 387-6118, no, no
3860,OK, 408, 403-7981, no, no
3861,ID, 415, 344-6909, no, no
3862,DE, 415, 395-1543, no, no
3863,WA, 510, 406-8550, no, yes
3864,MA, 408, 356-2638, no, no
3865,MA, 510, 370-3060, no, no
3866,FL, 408, 418-3070, no, no
3867,AR, 408, 410-1848, no, no
3868,AR, 408, 338-7576, no, no
3869,AL, 415, 331-7190, no, no
3870,CA, 408, 412-4455, no, no
3871,RI, 415, 350-6534, no, yes
3872,ND, 415, 350-5997, yes, no
3873,MT, 415, 380-1860, no, no
3874,SC, 510, 385-6336, no, no
3875,VA, 510, 367-7403, yes, no
3876,NJ, 415, 348-4088, no, no
3877,OK, 408, 403-7828, no, yes
3878,ME, 510, 410-5934, no, yes
3879,OK, 415, 412-6547, yes, no
3880,IL, 415, 356-3997, no, yes
3881,GA, 408, 399-7881, no, yes
3882,NC, 415, 344-6590, no, yes
3883,HI, 415, 391-9577, no, no
3884,OK, 415, 358-2313, no, no
3885,DC, 415, 403-8605, no, yes
3886,SC, 415, 400-6146, no, no
3887,MN, 415, 352-8208, no, no
3888,HI, 510, 374-2532, no, yes
3889,NJ, 415, 375-1948, no, no
3890,MI, 415, 333-6830, no, no
3891,UT, 510, 380-6612, no, no
3892,IA, 408, 413-5903, no, yes
3893,CO, 415, 334-4951, no, no
3894,MS, 408, 361-4439, no, no
3895,MA, 408, 372-5924, no, no
3896,NY, 408, 396-6046, no, no
3897,VA, 408, 364-2177, no, no
3898,IN, 510, 396-8804, no, yes
3899,NH, 415, 382-5328, no, yes
3900,IL, 408, 383-4867, no, no
3901,AK, 510, 341-9387, no, no
3902,WV, 408, 335-4603, no, no
3903,NH, 510, 361-5581, no, no
3904,NM, 408, 417-6460, no, no
3905,RI, 510, 397-6978, no, no
3906,KS, 408, 395-1632, no, no
3907,AR, 408, 342-5216, no, yes
3908,NH, 408, 359-8717, no, no
3909,KY, 510, 372-8097, yes, yes
3910,KS, 415, 355-4598, no, yes
3911,SC, 510, 395-6285, no, no
3912,ID, 415, 417-8487, no, no
3913,OH, 415, 413-3922, no, yes
3914,AL, 510, 348-9777, no, no
3915,KS, 415, 403-6319, no, no
3916,CT, 510, 373-8655, yes, no
3917,WY, 415, 376-6485, no, yes
3918,NV, 415, 377-4669, no, yes
3919,ID, 415, 387-1110, no, yes
3920,IN, 415, 399-3758, no, yes
3921,AK, 415, 362-7200, no, no
3922,AR, 408, 369-6950, no, no
3923,WI, 415, 420-8171, yes, yes
3924,IN, 415, 388-7109, no, no
3925,KY, 408, 329-2539, no, no
3926,AZ, 415, 409-2188, no, yes
3927,IN, 415, 341-5178, no, no
3928,NC, 415, 382-9271, no, no
3929,MD, 415, 410-4408, no, no
3930,NM, 415, 416-9571, no, no
3931,OH, 510, 410-1505, no, no
3932,IN, 415, 329-8143, no, no
3933,VA, 408, 343-1137, no, yes
3934,GA, 408, 389-1031, yes, yes
3935,AL, 415, 357-9596, no, no
3936,IA, 415, 330-5163, no, yes
3937,VA, 415, 415-8689, no, yes
3938,SD, 408, 342-8720, no, no
3939,NV, 415, 332-5129, no, no
3940,WY, 415, 368-2732, no, yes
3941,MA, 510, 393-9216, no, no
3942,NJ, 415, 407-3765, no, no
3943,UT, 510, 377-3136, yes, yes
3944,NM, 408, 418-7544, no, no
3945,NH, 415, 379-8021, no, no
3946,NJ, 510, 360-8721, no, yes
3947,MA, 408, 411-1584, no, no
3948,GA, 415, 419-6399, no, yes
3949,AK, 510, 329-1971, no, no
3950,AR, 415, 356-2563, no, yes
3951,WV, 408, 334-2057, no, no
3952,OR, 415, 394-2717, no, no
3953,ID, 510, 364-1284, yes, no
3954,NY, 415, 336-8855, no, no
3955,KY, 415, 390-1966, no, no
3956,RI, 408, 409-3582, yes, no
3957,ID, 510, 367-8127, no, no
3958,NH, 415, 382-1590, no, yes
3959,CO, 408, 351-2833, no, no
3960,IA, 510, 332-3279, no, no
3961,MT, 510, 336-7952, no, no
3962,WY, 510, 347-6351, no, yes
3963,HI, 408, 394-8614, no, no
3964,WI, 510, 419-5480, no, no
3965,DE, 415, 339-2216, no, no
3966,WA, 408, 383-2254, no, no
3967,UT, 510, 379-2614, no, no
3968,KY, 510, 354-5402, no, no
3969,NH, 510, 399-4432, no, no
3970,RI, 408, 413-1992, yes, yes
3971,CA, 415, 355-1369, no, no
3972,PA, 415, 335-2305, no, yes
3973,MA, 510, 420-8150, no, no
3974,WI, 408, 395-4108, no, no
3975,MT, 415, 415-8119, no, yes
3976,GA, 415, 379-6964, no, yes
3977,AZ, 408, 395-7926, no, yes
3978,GA, 408, 327-4579, yes, no
3979,ME, 510, 375-6665, no, yes
3980,ME, 510, 383-5695, no, no
3981,UT, 510, 386-7245, yes, no
3982,MD, 408, 333-2885, no, no
3983,DC, 408, 357-4496, no, no
3984,OH, 408, 381-7755, no, no
3985,MO, 510, 400-3457, no, no
3986,ID, 408, 395-6370, no, no
3987,WA, 408, 409-3198, no, no
3988,NY, 415, 391-4987, no, no
3989,NJ, 408, 342-6813, no, no
3990,NM, 415, 418-6866, no, no
3991,ID, 415, 421-6869, no, no
3992,MO, 408, 373-4263, no, no
3993,NJ, 408, 406-2551, no, no
3994,NC, 415, 339-3059, no, no
3995,KY, 415, 341-9862, no, yes
3996,CT, 408, 411-1056, no, no
3997,NY, 510, 345-8125, no, no
3998,OH, 510, 411-4378, no, no
3999,IL, 415, 416-5463, no, yes
4000,IL, 408, 363-8175, no, no
4001,WA, 415, 414-8688, no, yes
4002,NJ, 415, 354-8492, yes, no
4003,WI, 415, 373-4947, no, yes
4004,WV, 415, 406-9868, no, yes
4005,AL, 415, 366-5737, no, no
4006,WY, 408, 421-2900, no, no
4007,ME, 415, 345-4653, no, no
4008,LA, 510, 387-4808, no, no
4009,WI, 408, 331-1846, no, no
4010,NH, 415, 403-3502, no, no
4011,HI, 510, 416-1447, no, no
4012,WV, 510, 334-6371, no, no
4013,UT, 408, 357-3352, no, no
4014,HI, 415, 371-8517, no, no
4015,VT, 415, 373-5115, no, no
4016,TX, 415, 351-4569, yes, no
4017,MD, 408, 343-6686, no, no
4018,TN, 408, 349-9172, yes, yes
4019,GA, 415, 329-4168, no, no
4020,MA, 415, 356-9042, no, no
4021,ND, 415, 390-2562, yes, no
4022,NJ, 415, 404-4312, no, no
4023,NH, 510, 401-9705, no, no
4024,NJ, 408, 366-5096, no, no
4025,FL, 415, 347-3360, no, yes
4026,SC, 408, 410-7256, no, no
4027,WY, 510, 397-1984, no, no
4028,TX, 408, 403-1542, no, yes
4029,MA, 415, 329-5112, no, no
4030,ID, 415, 399-6945, no, no
4031,TX, 415, 331-8469, no, no
4032,DE, 415, 387-4222, no, no
4033,NY, 415, 362-1297, no, no
4034,ME, 408, 391-3380, no, no
4035,NM, 415, 338-2768, no, no
4036,IL, 415, 388-5162, no, yes
4037,LA, 415, 401-3615, no, no
4038,TN, 408, 384-2846, no, no
4039,MI, 510, 360-1292, yes, no
4040,MS, 415, 408-4628, no, no
4041,DE, 415, 345-8273, no, no
4042,KS, 415, 382-5278, no, no
4043,RI, 510, 377-9241, no, yes
4044,NJ, 415, 351-8843, no, yes
4045,WI, 415, 404-2461, no, yes
4046,MT, 415, 349-8440, no, yes
4047,WV, 408, 397-5665, no, no
4048,IL, 510, 406-4435, no, no
4049,OR, 408, 402-4433, no, no
4050,MN, 415, 342-2394, no, yes
4051,TX, 510, 351-3724, no, no
4052,AZ, 510, 384-1980, no, yes
4053,LA, 408, 400-3569, no, no
4054,AL, 510, 364-4057, no, no
4055,MD, 415, 414-5978, no, no
4056,ND, 415, 410-4662, no, no
4057,DC, 510, 366-2822, no, no
4058,MD, 408, 382-3713, no, no
4059,MA, 408, 396-8095, no, yes
4060,AR, 415, 401-9574, no, yes
4061,DC, 510, 352-3780, no, no
4062,NJ, 408, 391-4345, yes, yes
4063,MD, 510, 341-2398, no, no
4064,RI, 415, 394-6726, yes, yes
4065,AL, 415, 338-7859, no, no
4066,MS, 510, 375-7103, yes, no
4067,NJ, 408, 397-2769, no, no
4068,TX, 408, 410-4829, no, no
4069,MS, 510, 371-3276, no, no
4070,WI, 510, 335-2978, no, yes
4071,GA, 510, 401-3419, no, no
4072,ME, 415, 420-4405, no, no
4073,MT, 510, 351-9552, no, no
4074,AR, 415, 418-9746, no, no
4075,ID, 415, 369-1046, no, no
4076,ND, 510, 369-7226, no, no
4077,AZ, 415, 391-7154, no, no
4078,CA, 408, 357-6526, no, no
4079,NJ, 408, 350-5622, no, no
4080,NV, 415, 343-3870, no, no
4081,NV, 408, 343-8580, no, no
4082,AL, 415, 331-5614, no, no
4083,AL, 510, 372-4493, no, yes
4084,SC, 408, 342-9503, no, yes
4085,WV, 415, 343-3973, no, no
4086,CO, 510, 374-3585, no, yes
4087,OH, 408, 378-7878, yes, no
4088,TX, 510, 420-9325, no, no
4089,ME, 415, 338-7583, no, no
4090,LA, 510, 399-1915, no, no
4091,MT, 408, 329-8057, no, no
4092,NJ, 408, 358-5492, no, no
4093,UT, 510, 385-4731, no, no
4094,DC, 415, 364-8868, no, yes
4095,UT, 415, 384-6032, no, no
4096,CO, 408, 389-5315, no, no
4097,MA, 408, 348-8302, no, no
4098,FL, 415, 371-8654, no, no
4099,RI, 408, 329-7365, no, no
4100,ID, 408, 362-9109, yes, yes
4101,CO, 510, 352-5412, no, no
4102,MS, 510, 365-8548, no, no
4103,PA, 510, 349-3579, no, no
4104,KY, 408, 367-9956, no, no
4105,ID, 408, 372-3559, no, no
4106,AK, 415, 336-7199, no, no
4107,AL, 415, 389-9083, no, no
4108,SC, 415, 329-6776, yes, no
4109,MN, 408, 420-7897, no, no
4110,KS, 415, 329-2452, yes, no
4111,MA, 415, 377-1433, no, no
4112,KY, 408, 342-8693, no, no
4113,WI, 408, 393-7991, yes, no
4114,MI, 408, 380-4524, no, no
4115,NV, 408, 405-4350, no, no
4116,DC, 415, 338-8612, no, no
4117,NE, 510, 418-9470, no, no
4118,OR, 415, 414-1467, no, no
4119,OR, 415, 361-8748, no, yes
4120,AR, 415, 355-6250, yes, no
4121,UT, 415, 412-3425, no, no
4122,AZ, 408, 334-5571, yes, yes
4123,ME, 510, 357-6794, no, no
4124,MT, 510, 355-5221, no, no
4125,OK, 510, 414-2036, no, no
4126,VT, 415, 405-2234, no, no
4127,NM, 408, 407-3201, no, yes
4128,ID, 510, 367-3304, no, no
4129,SC, 510, 377-9526, no, no
4130,MA, 408, 342-8813, no, no
4131,OK, 415, 371-8929, no, no
4132,NJ, 415, 329-8540, no, no
4133,CO, 415, 377-5013, no, no
4134,WA, 415, 381-1712, no, no
4135,KS, 408, 398-5195, no, no
4136,GA, 415, 366-3805, no, no
4137,AL, 415, 339-4924, no, no
4138,KY, 415, 396-8551, yes, no
4139,LA, 408, 417-8960, no, yes
4140,MN, 408, 366-9936, no, no
4141,WV, 415, 399-8419, no, no
4142,ID, 415, 421-1264, no, no
4143,WY, 415, 364-6992, no, no
4144,NE, 510, 411-2297, no, no
4145,WI, 415, 356-7848, no, no
4146,MI, 415, 335-5378, no, no
4147,NH, 415, 364-1224, no, no
4148,AK, 415, 387-5388, no, no
4149,DE, 415, 401-8994, no, no
4150,AZ, 415, 400-2419, no, yes
4151,NV, 415, 337-1993, no, no
4152,WV, 408, 360-8926, no, yes
4153,VT, 510, 420-4654, yes, no
4154,OK, 510, 354-2215, no, no
4155,RI, 415, 399-1939, no, no
4156,MA, 415, 390-2676, no, no
4157,OR, 415, 420-4132, no, no
4158,NY, 510, 393-2256, no, no
4159,ME, 510, 386-3716, no, no
4160,VA, 408, 389-8407, no, no
4161,DE, 415, 342-6680, no, no
4162,OH, 415, 364-6617, yes, no
4163,NY, 408, 383-3583, no, no
4164,MN, 415, 338-4704, no, no
4165,WV, 415, 400-3168, no, no
4166,MD, 415, 394-7682, yes, no
4167,GA, 415, 337-8750, no, no
4168,WY, 510, 329-1120, no, yes
4169,WV, 415, 339-6887, no, no
4170,OH, 415, 382-6740, no, yes
4171,AK, 415, 399-1526, yes, yes
4172,MT, 415, 382-6119, no, no
4173,IL, 415, 404-2069, no, no
4174,RI, 510, 329-2106, no, no
4175,WY, 415, 384-8314, no, no
4176,WA, 415, 358-7212, no, no
4177,CO, 408, 370-8039, no, no
4178,DC, 408, 387-5618, no, no
4179,OH, 415, 409-3611, no, no
4180,AL, 415, 373-4542, no, yes
4181,KY, 415, 384-1895, no, no
4182,IA, 510, 380-1093, no, yes
4183,OH, 415, 383-1580, no, no
4184,MD, 415, 341-9321, no, no
4185,HI, 510, 384-3968, no, no
4186,WV, 415, 342-7847, no, no
4187,SD, 408, 331-8698, yes, yes
4188,NY, 408, 337-7132, no, no
4189,ID, 415, 364-7579, no, no
4190,TX, 415, 379-7890, yes, no
4191,TX, 510, 420-6893, no, no
4192,ID, 415, 358-5239, no, yes
4193,CA, 510, 343-4434, no, no
4194,MO, 510, 385-6470, no, no
4195,OR, 415, 327-6947, no, no
4196,KY, 510, 413-2034, no, no
4197,NY, 415, 364-1156, no, no
4198,MI, 415, 379-6936, no, no
4199,WA, 415, 327-7615, no, no
4200,VT, 510, 334-3433, no, no
4201,DC, 415, 386-7672, no, yes
4202,TX, 415, 330-8642, no, no
4203,NJ, 415, 352-4255, no, no
4204,ND, 510, 334-3152, no, no
4205,CO, 415, 356-3554, no, yes
4206,CO, 415, 404-9485, no, no
4207,GA, 415, 361-3491, no, yes
4208,UT, 510, 393-8000, no, no
4209,CO, 408, 403-7587, no, no
4210,AZ, 510, 375-8584, no, no
4211,TX, 510, 400-4883, no, no
4212,CT, 408, 380-2125, no, no
4213,NM, 408, 407-7760, yes, no
4214,MI, 415, 404-3184, no, no
4215,ME, 415, 391-1850, no, yes
4216,CT, 510, 353-5218, no, no
4217,MO, 408, 413-6899, no, no
4218,WY, 510, 363-5220, yes, no
4219,DC, 415, 388-2082, no, no
4220,RI, 408, 403-1286, no, no
4221,VA, 415, 399-7573, no, no
4222,MA, 415, 412-4990, no, no
4223,MT, 415, 406-7175, no, no
4224,WA, 415, 410-4125, no, no
4225,TN, 415, 372-2361, yes, no
4226,ND, 415, 379-5981, no, no
4227,ME, 510, 343-9362, no, no
4228,CO, 408, 407-1461, no, no
4229,IN, 510, 336-2510, yes, no
4230,DC, 510, 390-2027, yes, no
4231,UT, 415, 350-9298, no, no
4232,ID, 510, 343-7980, no, yes
4233,UT, 415, 338-6767, no, no
4234,MD, 415, 383-9392, no, no
4235,VT, 415, 350-1054, yes, no
4236,FL, 415, 382-3034, no, no
4237,NH, 415, 354-7303, no, no
4238,IL, 415, 416-5380, no, no
4239,NM, 408, 359-1287, no, yes
4240,KS, 415, 368-5046, no, no
4241,WV, 415, 416-3536, no, no
4242,ID, 408, 347-1182, no, no
4243,ME, 415, 402-4206, no, no
4244,MA, 415, 398-3490, no, yes
4245,TX, 510, 342-6182, no, no
4246,OR, 408, 389-4686, yes, no
4247,WV, 510, 380-1669, no, yes
4248,MO, 415, 403-1409, no, no
4249,WY, 415, 410-4629, no, no
4250,WV, 408, 355-7681, no, yes
4251,UT, 510, 418-7885, no, no
4252,KY, 415, 365-1710, no, no
4253,OK, 510, 388-4235, no, no
4254,TN, 415, 375-6971, no, no
4255,GA, 415, 395-7027, no, no
4256,NE, 408, 344-1999, no, no
4257,WA, 510, 364-8637, no, no
4258,MO, 510, 342-4634, no, no
4259,WV, 510, 419-7320, no, yes
4260,WA, 415, 351-4104, no, no
4261,ME, 510, 398-8353, no, no
4262,WI, 415, 387-6522, no, no
4263,NC, 415, 328-6785, no, no
4264,OK, 415, 414-5554, no, no
4265,MA, 415, 365-9789, no, no
4266,MN, 415, 349-3065, no, no
4267,ND, 510, 386-7001, no, yes
4268,AZ, 415, 412-6782, yes, no
4269,SC, 408, 367-6010, no, yes
4270,ME, 408, 422-8472, no, no
4271,MO, 415, 370-4667, no, yes
4272,NJ, 415, 414-6478, no, no
4273,WY, 408, 380-4194, no, yes
4274,OK, 415, 409-8346, yes, yes
4275,PA, 415, 339-9147, no, yes
4276,ND, 415, 371-7098, no, no
4277,NM, 415, 399-5418, no, no
4278,FL, 415, 409-1729, no, no
4279,MO, 408, 387-7184, no, no
4280,NV, 415, 407-5234, no, no
4281,SD, 510, 377-4646, no, no
4282,OR, 415, 347-6706, no, no
4283,TN, 415, 360-8131, yes, no
4284,VA, 415, 342-2078, no, no
4285,ME, 408, 332-3072, no, no
4286,FL, 408, 394-5397, no, yes
4287,RI, 510, 388-8481, no, no
4288,DC, 415, 385-3019, no, yes
4289,AR, 415, 337-1302, no, no
4290,OR, 408, 370-5687, no, yes
4291,SD, 510, 355-2963, no, no
4292,MS, 510, 352-3832, yes, no
4293,NC, 408, 416-8826, no, yes
4294,OH, 408, 340-9208, no, no
4295,IN, 415, 379-6697, no, no
4296,MT, 415, 386-9320, no, no
4297,SC, 408, 336-4889, yes, no
4298,OR, 415, 352-1257, no, yes
4299,OR, 415, 396-4149, no, yes
4300,GA, 408, 408-8873, no, no
4301,MI, 415, 340-1893, no, no
4302,OR, 415, 420-1372, no, no
4303,OR, 415, 385-7814, no, no
4304,MA, 408, 400-9082, no, no
4305,IA, 408, 368-5621, no, no
4306,VA, 510, 355-3803, no, no
4307,WV, 510, 382-4771, no, no
4308,TX, 408, 340-6060, no, yes
4309,IL, 510, 379-5017, yes, no
4310,RI, 510, 347-2422, no, yes
4311,WA, 510, 335-6557, yes, no
4312,DE, 415, 408-8957, no, no
4313,NV, 408, 379-9438, no, no
4314,MO, 408, 329-5668, no, no
4315,OH, 415, 417-3313, no, no
4316,NH, 415, 372-1849, no, no
4317,ME, 415, 402-6363, no, no
4318,NH, 510, 402-7349, no, no
4319,NC, 415, 414-2751, yes, no
4320,KY, 408, 351-9450, no, no
4321,UT, 415, 330-9197, no, no
4322,NV, 408, 367-8176, no, no
4323,VT, 415, 409-7971, no, no
4324,ME, 415, 333-6788, yes, no
4325,ME, 510, 386-3651, no, no
4326,PA, 415, 417-3884, no, no
4327,MI, 510, 395-9771, no, yes
4328,MN, 510, 405-8341, yes, no
4329,SD, 408, 397-7074, no, no
4330,KY, 510, 345-1157, no, no
4331,SC, 415, 358-4181, no, no
4332,WA, 415, 379-8644, no, no
4333,KY, 408, 358-4969, no, no
4334,PA, 415, 331-9374, no, no
4335,VA, 415, 416-6760, no, no
4336,UT, 510, 341-7855, no, yes
4337,DC, 415, 387-4090, yes, no
4338,MA, 415, 329-4175, no, yes
4339,LA, 408, 348-3694, no, no
4340,VA, 415, 368-5606, no, no
4341,MI, 415, 403-7877, no, yes
4342,MI, 408, 333-1633, no, no
4343,CT, 510, 418-7248, no, no
4344,NH, 408, 409-4681, no, yes
4345,AL, 415, 394-5644, no, no
4346,MD, 510, 349-6098, no, no
4347,ND, 415, 396-4269, no, no
4348,RI, 510, 420-6843, no, no
4349,NY, 415, 398-5465, no, yes
4350,OH, 415, 354-4763, no, no
4351,WV, 408, 351-6644, no, no
4352,OK, 408, 397-8771, no, no
4353,WI, 415, 398-3969, no, no
4354,OH, 510, 384-7156, no, no
4355,OK, 415, 396-3744, yes, no
4356,PA, 408, 333-1826, no, no
4357,KS, 415, 360-8501, no, no
4358,SD, 415, 350-5398, no, no
4359,UT, 408, 354-2301, no, no
4360,IN, 408, 328-9030, no, no
4361,NH, 510, 405-5431, no, no
4362,IA, 510, 379-9498, no, yes
4363,WA, 408, 418-1678, no, no
4364,ND, 408, 373-1437, yes, no
4365,AL, 408, 376-2803, no, no
